model,image,precision,recall,f1,mean_iou,true_pos,false_pos,false_neg
RGB-augment,img3757,0.8333333333333334,0.847457627118644,0.8403361344537815,0.86575703877305,50,10,9
RGB-augment,img3770,0.859375,0.7857142857142857,0.8208955223880597,0.8440360558799005,55,9,15
RGB-augment,img3780,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.7861069111707613,20,16,8
RGB-augment,img3784,0.5384615384615384,0.75,0.6268656716417911,0.7700248960553434,21,18,7
RGB-augment,img3786,0.75,0.6774193548387096,0.7118644067796611,0.8076894995959443,21,7,10
RGB-augment,img379,0.9555555555555556,0.9148936170212766,0.9347826086956522,0.8418462128491924,43,2,4
RGB-augment,img3794,0.5217391304347826,0.7058823529411765,0.6,0.8955996992632026,12,11,5
RGB-augment,img3796,0.8181818181818182,0.7058823529411765,0.7578947368421053,0.7960160187716379,36,8,15
RGB-augment,img3799,0.7352941176470589,0.8333333333333334,0.78125,0.7687225629978333,25,9,5
RGB-augment,img380,1.0,0.9795918367346939,0.9896907216494846,0.8623619041578747,48,0,1
RGB-augment,img3807,0.8775510204081632,0.9347826086956522,0.9052631578947369,0.8746322956711616,43,6,3
RGB-augment,img381,1.0,1.0,1.0,0.8793498559967872,19,0,0
RGB-augment,img3815,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.8672599450191686,22,1,1
RGB-augment,img3825,0.8888888888888888,1.0,0.9411764705882353,0.8598941527042555,24,3,0
RGB-augment,img3826,0.8648648648648649,0.9142857142857143,0.888888888888889,0.8261274107414048,32,5,3
RGB-augment,img3828,0.782608695652174,0.8571428571428571,0.8181818181818182,0.8059141721186623,18,5,3
RGB-augment,img3831,0.8333333333333334,1.0,0.9090909090909091,0.8918608609797929,5,1,0
RGB-augment,img3841,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8086069901811794,9,2,2
RGB-augment,img3846,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.808783826513738,10,1,1
RGB-augment,img385,1.0,0.9333333333333333,0.9655172413793104,0.9112708299279316,28,0,2
RGB-augment,img386,0.8611111111111112,0.9393939393939394,0.8985507246376813,0.869611186592396,31,5,2
RGB-augment,img3869,0.8717948717948718,0.7727272727272727,0.8192771084337349,0.8529405080315972,34,5,10
RGB-augment,img3873,1.0,0.75,0.8571428571428571,0.9300557677378755,3,0,1
RGB-augment,img3878,0.8421052631578947,0.7619047619047619,0.8,0.8726037051632294,16,3,5
RGB-augment,img3879,0.9142857142857143,0.9696969696969697,0.9411764705882354,0.8716385410937186,32,3,1
RGB-augment,img3885,0.8333333333333334,1.0,0.9090909090909091,0.9165007968546879,5,1,0
RGB-augment,img3911,0.36363636363636365,1.0,0.5333333333333333,0.8307345101728887,4,7,0
RGB-augment,img3915,0.7727272727272727,0.85,0.8095238095238095,0.859348587630365,17,5,3
RGB-augment,img392,0.8666666666666667,0.8863636363636364,0.8764044943820225,0.8934161613201766,39,6,5
RGB-augment,img3926,0.8,0.75,0.7741935483870969,0.7965722868152145,12,3,4
RGB-augment,img3931,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.8301789207812873,29,8,8
RGB-augment,img3941,0.7391304347826086,0.85,0.7906976744186046,0.8198977255489103,17,6,3
RGB-augment,img3946,0.5882352941176471,0.6666666666666666,0.625,0.831584237006652,10,7,5
RGB-augment,img3964,0.8,0.7272727272727273,0.761904761904762,0.7971728354330359,16,4,6
RGB-augment,img397,0.7948717948717948,0.8857142857142857,0.8378378378378378,0.7880687345443824,31,8,4
RGB-augment,img3995,0.9807692307692307,0.9622641509433962,0.9714285714285713,0.885572949738947,51,1,2
RGB-augment,img4,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.8470255773951487,28,3,3
RGB-augment,img4010,0.6111111111111112,0.7857142857142857,0.6875000000000001,0.8296938795006877,11,7,3
RGB-augment,img4017,0.9318181818181818,0.8367346938775511,0.8817204301075268,0.8412950463775453,41,3,8
RGB-augment,img4022,1.0,0.9736842105263158,0.9866666666666666,0.8032733865012186,37,0,1
RGB-augment,img4025,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img4049,0.98,0.9423076923076923,0.9607843137254902,0.8670335478672374,49,1,3
RGB-augment,img405,0.875,0.9130434782608695,0.8936170212765957,0.8813247943372806,21,3,2
RGB-augment,img4056,0.0,0.0,0.0,0.0,0,6,0
RGB-augment,img4059,0.9038461538461539,0.7580645161290323,0.8245614035087719,0.8283348374011255,47,5,15
RGB-augment,img4062,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8402702930003839,15,2,3
RGB-augment,img4069,0.75,0.42857142857142855,0.5454545454545454,0.8752437993079273,3,1,4
RGB-augment,img4086,0.08333333333333333,0.5,0.14285714285714285,0.9781169037458468,1,11,1
RGB-augment,img4096,0.9696969696969697,0.9411764705882353,0.955223880597015,0.8533283280557398,64,2,4
RGB-augment,img4104,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img4112,1.0,0.9636363636363636,0.9814814814814815,0.8551327213111437,53,0,2
RGB-augment,img4127,0.8717948717948718,0.7906976744186046,0.8292682926829267,0.8330703115311123,34,5,9
RGB-augment,img4145,0.8636363636363636,0.7169811320754716,0.7835051546391751,0.8465939449372134,38,6,15
RGB-augment,img4154,0.8076923076923077,0.875,0.8400000000000001,0.8576106145571962,21,5,3
RGB-augment,img4158,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.7747128041214766,13,8,5
RGB-augment,img4173,0.8333333333333334,0.75,0.7894736842105262,0.8838147222456244,30,6,10
RGB-augment,img4174,0.819672131147541,0.8064516129032258,0.8130081300813008,0.8617993378446153,50,11,12
RGB-augment,img4175,0.8709677419354839,0.8181818181818182,0.84375,0.8675208689429246,54,8,12
RGB-augment,img4183,0.0,0.0,0.0,0.0,0,0,1
RGB-augment,img4186,1.0,1.0,1.0,0.8837624288264215,7,0,0
RGB-augment,img4188,0.0,0.0,0.0,0.0,0,2,0
RGB-augment,img4195,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8952199084698312,48,6,8
RGB-augment,img4204,0.8035714285714286,0.7377049180327869,0.7692307692307693,0.8301558738452799,45,11,16
RGB-augment,img4216,0.75,0.75,0.75,0.8484914502912676,15,5,5
RGB-augment,img4228,0.8780487804878049,0.8,0.8372093023255814,0.858390519083202,36,5,9
RGB-augment,img4229,0.9777777777777777,0.8979591836734694,0.9361702127659575,0.8386694096029378,44,1,5
RGB-augment,img4231,0.8823529411764706,0.7692307692307693,0.8219178082191781,0.7997459656014404,30,4,9
RGB-augment,img4237,0.8518518518518519,0.7301587301587301,0.7863247863247863,0.8294091937703831,46,8,17
RGB-augment,img4238,0.7972972972972973,0.7662337662337663,0.7814569536423841,0.8450625284095992,59,15,18
RGB-augment,img4239,0.896551724137931,0.8813559322033898,0.888888888888889,0.7918439803880659,52,6,7
RGB-augment,img4249,0.5,1.0,0.6666666666666666,0.8979805107840247,1,1,0
RGB-augment,img4253,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.8147613358671786,28,6,8
RGB-augment,img4256,0.8448275862068966,0.875,0.8596491228070176,0.8340750316728371,49,9,7
RGB-augment,img4259,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.813323228079032,28,2,2
RGB-augment,img4260,0.7142857142857143,0.6666666666666666,0.689655172413793,0.8292217171307488,10,4,5
RGB-augment,img4266,0.0,0.0,0.0,0.0,0,9,0
RGB-augment,img427,0.75,0.6,0.6666666666666665,0.7741184576917105,6,2,4
RGB-augment,img4270,0.9107142857142857,0.85,0.8793103448275861,0.8808463322765061,51,5,9
RGB-augment,img4271,0.9333333333333333,0.8936170212765957,0.9130434782608695,0.8686099284798668,42,3,5
RGB-augment,img4277,0.7551020408163265,0.8409090909090909,0.7956989247311828,0.8315820841067116,37,12,7
RGB-augment,img4287,1.0,0.9285714285714286,0.962962962962963,0.8683374894262472,52,0,4
RGB-augment,img4291,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.8590046891641344,58,1,1
RGB-augment,img4300,0.0,0.0,0.0,0.0,0,12,1
RGB-augment,img4303,0.9574468085106383,0.8653846153846154,0.9090909090909091,0.8114106524317818,45,2,7
RGB-augment,img4304,0.9361702127659575,0.7719298245614035,0.8461538461538461,0.8348830914059939,44,3,13
RGB-augment,img4306,0.8918918918918919,0.9166666666666666,0.9041095890410958,0.8026891808101319,33,4,3
RGB-augment,img4314,0.8076923076923077,0.84,0.8235294117647058,0.8440722937276236,21,5,4
RGB-augment,img4316,0.9019607843137255,0.8070175438596491,0.8518518518518519,0.8194166390127715,46,5,11
RGB-augment,img4319,0.9215686274509803,0.8245614035087719,0.8703703703703703,0.8423417810040359,47,4,10
RGB-augment,img4327,0.3076923076923077,0.6666666666666666,0.42105263157894735,0.7854924089880795,4,9,2
RGB-augment,img434,0.9130434782608695,0.84,0.8749999999999999,0.8166519353742332,21,2,4
RGB-augment,img4342,1.0,1.0,1.0,0.9495038118755618,2,0,0
RGB-augment,img4343,0.0,0.0,0.0,0.0,0,5,0
RGB-augment,img4344,0.0,0.0,0.0,0.0,0,1,0
RGB-augment,img435,0.9,0.8571428571428571,0.8780487804878048,0.8126155729064279,18,2,3
RGB-augment,img4350,0.9473684210526315,0.972972972972973,0.9599999999999999,0.8253426230923965,36,2,1
RGB-augment,img4361,0.8235294117647058,0.8,0.8115942028985507,0.8518148187242515,28,6,7
RGB-augment,img4376,0.6111111111111112,0.7857142857142857,0.6875000000000001,0.8507733760115506,11,7,3
RGB-augment,img4386,0.88,0.7213114754098361,0.7927927927927928,0.7962131208054634,44,6,17
RGB-augment,img4387,0.8076923076923077,0.7777777777777778,0.7924528301886792,0.8080002338143101,42,10,12
RGB-augment,img4395,0.7222222222222222,0.5909090909090909,0.65,0.7947696032421222,13,5,9
RGB-augment,img4402,0.0,0.0,0.0,0.0,0,1,0
RGB-augment,img441,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8766717586501456,18,1,1
RGB-augment,img4419,0.5,0.6666666666666666,0.5714285714285715,0.8828715105109624,2,2,1
RGB-augment,img4428,0.8076923076923077,0.9545454545454546,0.875,0.8400557360096412,21,5,1
RGB-augment,img4431,0.2857142857142857,0.6666666666666666,0.4,0.742660396023398,2,5,1
RGB-augment,img4457,0.8275862068965517,0.8571428571428571,0.8421052631578947,0.8442981423213712,24,5,4
RGB-augment,img4462,0.9019607843137255,0.92,0.9108910891089109,0.827433576310758,46,5,4
RGB-augment,img4463,0.9512195121951219,0.8478260869565217,0.8965517241379309,0.8460341068613778,39,2,7
RGB-augment,img4464,1.0,0.7727272727272727,0.8717948717948718,0.8195262618608444,17,0,5
RGB-augment,img4471,0.5238095238095238,0.6111111111111112,0.5641025641025642,0.8652082373268964,11,10,7
RGB-augment,img4476,0.7692307692307693,0.7142857142857143,0.7407407407407408,0.7672596956939326,20,6,8
RGB-augment,img4494,0.6,0.75,0.6666666666666665,0.8901653089040854,3,2,1
RGB-augment,img4517,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8219048136306435,19,4,4
RGB-augment,img4518,0.8571428571428571,1.0,0.923076923076923,0.875972207266361,12,2,0
RGB-augment,img4526,0.8461538461538461,1.0,0.9166666666666666,0.7774136889937633,11,2,0
RGB-augment,img4533,0.75,1.0,0.8571428571428571,0.8857780659632307,6,2,0
RGB-augment,img4536,0.75,0.8,0.7741935483870969,0.8731765235109318,12,4,3
RGB-augment,img4546,0.9130434782608695,0.7777777777777778,0.84,0.83015495667741,42,4,12
RGB-augment,img455,0.14285714285714285,0.25,0.18181818181818182,0.89436557364712,1,6,3
RGB-augment,img4550,1.0,0.8666666666666667,0.9285714285714286,0.7903150751998128,13,0,2
RGB-augment,img4553,0.8181818181818182,1.0,0.9,0.8324716236920645,9,2,0
RGB-augment,img457,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.89803546983358,20,3,3
RGB-augment,img4571,0.7272727272727273,0.8,0.761904761904762,0.8544439659139227,8,3,2
RGB-augment,img458,0.9622641509433962,0.8947368421052632,0.9272727272727272,0.8269820377039386,51,2,6
RGB-augment,img4580,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img4581,0.0,0.0,0.0,0.0,0,1,0
RGB-augment,img4583,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img4586,0.75,0.75,0.75,0.8705565522244075,3,1,1
RGB-augment,img4592,1.0,0.967741935483871,0.9836065573770492,0.8411953824651738,30,0,1
RGB-augment,img4597,1.0,1.0,1.0,0.8953028669772396,8,0,0
RGB-augment,img4601,0.6333333333333333,0.7307692307692307,0.6785714285714285,0.808200944173321,19,11,7
RGB-augment,img4610,0.8181818181818182,0.9,0.8571428571428572,0.8704712931391305,9,2,1
RGB-augment,img4615,0.7,0.7,0.7,0.8405894103000985,7,3,3
RGB-augment,img4641,0.9534883720930233,0.9111111111111111,0.9318181818181819,0.8429074514488266,41,2,4
RGB-augment,img4655,0.4,0.5,0.4444444444444445,0.9051942768844945,2,3,2
RGB-augment,img466,0.875,0.875,0.875,0.7861980443558367,14,2,2
RGB-augment,img4672,0.9,0.75,0.8181818181818182,0.8098840211260634,18,2,6
RGB-augment,img4673,0.6470588235294118,0.6875,0.6666666666666667,0.8205401414802423,11,6,5
RGB-augment,img4675,0.9545454545454546,0.9130434782608695,0.9333333333333332,0.8138032868973533,21,1,2
RGB-augment,img4676,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8187468040875265,2,1,1
RGB-augment,img4684,0.5454545454545454,0.75,0.631578947368421,0.8875219832578561,6,5,2
RGB-augment,img469,0.875,0.7567567567567568,0.8115942028985507,0.8086922388970571,28,4,9
RGB-augment,img4694,0.7142857142857143,0.7894736842105263,0.7500000000000001,0.807019512160408,15,6,4
RGB-augment,img4701,0.5,1.0,0.6666666666666666,0.8934551697047436,3,3,0
RGB-augment,img4703,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.838561099739589,33,3,9
RGB-augment,img4706,0.873015873015873,0.7432432432432432,0.8029197080291971,0.8022665450759316,55,8,19
RGB-augment,img4728,0.7,0.5384615384615384,0.608695652173913,0.8131496182448356,7,3,6
RGB-augment,img4755,0.9285714285714286,1.0,0.962962962962963,0.8424760783139676,13,1,0
RGB-augment,img4777,0.8676470588235294,0.8194444444444444,0.8428571428571429,0.8425928875526314,59,9,13
RGB-augment,img4785,0.8125,0.7222222222222222,0.7647058823529411,0.7590565341778994,39,9,15
RGB-augment,img4786,0.8035714285714286,0.8653846153846154,0.8333333333333334,0.7947232424024102,45,11,7
RGB-augment,img4797,1.0,0.6666666666666666,0.8,0.7889901809018222,2,0,1
RGB-augment,img4800,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7651037813763127,9,5,5
RGB-augment,img4809,0.45454545454545453,0.8064516129032258,0.5813953488372092,0.7603327953367583,25,30,6
RGB-augment,img481,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img4810,0.3,0.5,0.37499999999999994,0.7928893023061304,3,7,3
RGB-augment,img482,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img4821,0.6666666666666666,0.8,0.7272727272727272,0.9057776571953902,4,2,1
RGB-augment,img4827,1.0,0.9545454545454546,0.9767441860465117,0.8879700165638437,42,0,2
RGB-augment,img4828,0.6666666666666666,1.0,0.8,0.8242660344788469,4,2,0
RGB-augment,img483,0.38461538461538464,0.3333333333333333,0.3571428571428571,0.6996469699644565,5,8,10
RGB-augment,img4840,0.94,0.9791666666666666,0.9591836734693877,0.882116438084948,47,3,1
RGB-augment,img4844,0.96,0.96,0.96,0.8804050732414453,48,2,2
RGB-augment,img4847,0.5,0.7777777777777778,0.6086956521739131,0.7910457341388105,7,7,2
RGB-augment,img485,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img4857,0.9285714285714286,0.7358490566037735,0.8210526315789474,0.8144107579702743,39,3,14
RGB-augment,img4863,0.8181818181818182,0.84375,0.8307692307692308,0.840133585408268,27,6,5
RGB-augment,img4865,0.8125,0.8387096774193549,0.8253968253968254,0.8421842430124453,26,6,5
RGB-augment,img4866,0.5714285714285714,0.64,0.6037735849056605,0.7941866551619747,16,12,9
RGB-augment,img4869,0.6875,0.7586206896551724,0.7213114754098361,0.8272025098554591,22,10,7
RGB-augment,img4871,0.75,0.782608695652174,0.7659574468085107,0.8224551665509353,18,6,5
RGB-augment,img4899,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img490,1.0,0.875,0.9333333333333333,0.8245035391914054,7,0,1
RGB-augment,img4904,0.7777777777777778,1.0,0.8750000000000001,0.7113988874755676,7,2,0
RGB-augment,img4906,0.9814814814814815,0.9464285714285714,0.9636363636363636,0.8706793278295588,53,1,3
RGB-augment,img4922,0.9230769230769231,0.8888888888888888,0.9056603773584906,0.8799653704635055,48,4,6
RGB-augment,img4925,0.25,0.42857142857142855,0.3157894736842105,0.8868014761360316,3,9,4
RGB-augment,img4928,0.47619047619047616,0.5555555555555556,0.5128205128205129,0.8116934634126428,10,11,8
RGB-augment,img4932,0.8571428571428571,0.75,0.7999999999999999,0.9258036213837416,6,1,2
RGB-augment,img4933,0.6086956521739131,0.6363636363636364,0.6222222222222223,0.7674615201198483,14,9,8
RGB-augment,img4940,0.8571428571428571,0.7272727272727273,0.7868852459016394,0.8387097056021378,24,4,9
RGB-augment,img4942,0.8787878787878788,0.7435897435897436,0.8055555555555556,0.8208833738198913,29,4,10
RGB-augment,img4947,0.7777777777777778,0.75,0.7636363636363638,0.8351827200689532,21,6,7
RGB-augment,img4948,0.72,0.5454545454545454,0.6206896551724138,0.7542224420519775,18,7,15
RGB-augment,img4972,0.0,0.0,0.0,0.0,0,0,1
RGB-augment,img4981,0.9285714285714286,0.8863636363636364,0.9069767441860465,0.8592761063693678,39,3,5
RGB-augment,img4984,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8726875944459594,45,6,9
RGB-augment,img4986,0.975,0.975,0.975,0.8670184103612595,39,1,1
RGB-augment,img4992,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8937099905785856,25,3,3
RGB-augment,img5007,0.5,0.4,0.4444444444444445,0.8218945690515211,2,2,3
RGB-augment,img5015,0.868421052631579,0.9166666666666666,0.8918918918918918,0.8251377046910209,33,5,3
RGB-augment,img5019,0.9111111111111111,0.8541666666666666,0.8817204301075269,0.8397147382839579,41,4,7
RGB-augment,img5026,0.6153846153846154,0.8888888888888888,0.7272727272727274,0.8484875974156614,8,5,1
RGB-augment,img5037,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7458504231621568,6,3,3
RGB-augment,img5047,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img505,0.8888888888888888,0.9142857142857143,0.9014084507042254,0.8693214389280894,32,4,3
RGB-augment,img5050,0.0,0.0,0.0,0.0,0,2,0
RGB-augment,img5051,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img5055,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img5059,0.9375,0.7894736842105263,0.8571428571428572,0.8773729298423096,15,1,4
RGB-augment,img506,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8753574641441185,28,2,2
RGB-augment,img5063,0.9545454545454546,0.8936170212765957,0.9230769230769231,0.8970813160408182,42,2,5
RGB-augment,img5069,0.9166666666666666,0.9428571428571428,0.9295774647887323,0.8703674375596857,33,3,2
RGB-augment,img507,0.9090909090909091,0.8,0.8510638297872342,0.8914264976533067,20,2,5
RGB-augment,img5079,0.925,0.8604651162790697,0.891566265060241,0.9093444426242446,37,3,6
RGB-augment,img5083,1.0,1.0,1.0,0.8191497721137189,1,0,0
RGB-augment,img5091,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.8311779834259317,7,4,2
RGB-augment,img5094,0.7307692307692307,0.8837209302325582,0.8,0.8541006303173716,38,14,5
RGB-augment,img5095,0.75,0.72,0.7346938775510204,0.9007995993223427,36,12,14
RGB-augment,img5107,0.391304347826087,0.36,0.37499999999999994,0.7521796218339476,9,14,16
RGB-augment,img511,0.9622641509433962,1.0,0.9807692307692307,0.8312949195062643,51,2,0
RGB-augment,img5111,0.875,0.8235294117647058,0.8484848484848485,0.7838619828259316,14,2,3
RGB-augment,img5113,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img5115,1.0,0.8,0.888888888888889,0.7766323120636004,4,0,1
RGB-augment,img5119,0.8571428571428571,0.7619047619047619,0.8067226890756302,0.8098511326518741,48,8,15
RGB-augment,img5123,0.9736842105263158,0.925,0.9487179487179489,0.8814139925635545,37,1,3
RGB-augment,img5125,0.6666666666666666,0.7692307692307693,0.7142857142857142,0.8364574325251528,10,5,3
RGB-augment,img5131,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img5134,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img5140,0.9166666666666666,0.8918918918918919,0.9041095890410958,0.8478904387885552,33,3,4
RGB-augment,img5143,0.4444444444444444,0.5,0.47058823529411764,0.7779685937479768,4,5,4
RGB-augment,img5154,1.0,1.0,1.0,0.8354173950049829,11,0,0
RGB-augment,img5163,0.5714285714285714,0.4,0.47058823529411764,0.871176322367994,4,3,6
RGB-augment,img5167,0.8,0.8,0.8000000000000002,0.9075443466713938,4,1,1
RGB-augment,img517,0.8846153846153846,0.92,0.9019607843137256,0.8638949069093458,23,3,2
RGB-augment,img5173,0.6538461538461539,0.7391304347826086,0.693877551020408,0.8414854795416081,17,9,6
RGB-augment,img5179,0.9,0.9310344827586207,0.9152542372881356,0.856466796520682,27,3,2
RGB-augment,img5182,0.8421052631578947,0.7619047619047619,0.8,0.8216615053280832,16,3,5
RGB-augment,img5183,1.0,0.8181818181818182,0.9,0.8417631787979393,9,0,2
RGB-augment,img5184,0.7142857142857143,0.75,0.7317073170731706,0.8009020245992394,15,6,5
RGB-augment,img5186,0.7307692307692307,0.76,0.7450980392156863,0.8018784379049331,19,7,6
RGB-augment,img5198,0.96,0.8571428571428571,0.9056603773584904,0.8326206082368023,24,1,4
RGB-augment,img5208,0.875,0.875,0.875,0.8531434715903669,14,2,2
RGB-augment,img5209,0.25,0.2,0.22222222222222224,0.9661559683766978,1,3,4
RGB-augment,img5226,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8271690292781974,22,8,8
RGB-augment,img5230,0.5,1.0,0.6666666666666666,0.9309335430539886,1,1,0
RGB-augment,img5244,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.8778555215014503,5,1,2
RGB-augment,img5245,1.0,0.7142857142857143,0.8333333333333333,0.8393544576098453,5,0,2
RGB-augment,img526,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8073255757137084,11,3,3
RGB-augment,img5260,0.8620689655172413,0.6756756756756757,0.7575757575757576,0.8331603230892949,25,4,12
RGB-augment,img5261,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.8172434462688112,23,4,3
RGB-augment,img5262,0.9,0.8181818181818182,0.8571428571428572,0.7638120522873985,18,2,4
RGB-augment,img5283,0.9722222222222222,0.9210526315789473,0.9459459459459458,0.8643232670799224,35,1,3
RGB-augment,img529,0.8571428571428571,0.7894736842105263,0.8219178082191781,0.8149856667835766,30,5,8
RGB-augment,img5292,0.5555555555555556,1.0,0.7142857142857143,0.9450122741167913,5,4,0
RGB-augment,img5294,1.0,1.0,1.0,0.8919207626089916,10,0,0
RGB-augment,img530,0.9534883720930233,0.9318181818181818,0.942528735632184,0.8571592050385,41,2,3
RGB-augment,img5309,1.0,1.0,1.0,0.8882960485174245,4,0,0
RGB-augment,img5311,0.9545454545454546,0.875,0.9130434782608695,0.8763810131289974,42,2,6
RGB-augment,img5316,0.975609756097561,0.975609756097561,0.975609756097561,0.8761503655855162,40,1,1
RGB-augment,img5317,0.9047619047619048,0.926829268292683,0.9156626506024096,0.8816087309400549,38,4,3
RGB-augment,img5319,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8680875650497629,10,1,1
RGB-augment,img5321,0.3888888888888889,0.7777777777777778,0.5185185185185185,0.7649712474507481,7,11,2
RGB-augment,img5324,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.8712671248632771,8,4,3
RGB-augment,img5346,0.6666666666666666,0.631578947368421,0.6486486486486486,0.8092858261977679,12,6,7
RGB-augment,img5348,0.9354838709677419,0.90625,0.9206349206349206,0.8602677654805704,29,2,3
RGB-augment,img5349,0.5172413793103449,0.7894736842105263,0.625,0.8424746830162069,15,14,4
RGB-augment,img5360,0.8448275862068966,0.875,0.8596491228070176,0.8550242982441898,49,9,7
RGB-augment,img5361,0.8333333333333334,0.851063829787234,0.8421052631578947,0.8628161961008611,40,8,7
RGB-augment,img5364,0.9830508474576272,0.9206349206349206,0.9508196721311476,0.8607523636756007,58,1,5
RGB-augment,img5370,1.0,1.0,1.0,0.8205164153816703,5,0,0
RGB-augment,img5388,0.9642857142857143,0.9473684210526315,0.9557522123893805,0.8375001498462835,54,2,3
RGB-augment,img5393,1.0,0.926829268292683,0.9620253164556963,0.8626534551735886,38,0,3
RGB-augment,img5398,1.0,0.8888888888888888,0.9411764705882353,0.8899728083760262,8,0,1
RGB-augment,img5409,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.8415291373146873,8,5,5
RGB-augment,img5411,0.5,0.5,0.5,0.8644696745177808,1,1,1
RGB-augment,img5413,0.7272727272727273,0.7619047619047619,0.7441860465116279,0.8292346794933856,16,6,5
RGB-augment,img5419,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8395588117405152,21,5,5
RGB-augment,img542,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img543,0.2,0.25,0.22222222222222224,0.7708447643779959,1,4,3
RGB-augment,img5430,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.757682431880105,6,3,3
RGB-augment,img5431,0.8636363636363636,0.95,0.9047619047619048,0.8129885348792972,19,3,1
RGB-augment,img5432,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.8278757475677992,23,3,5
RGB-augment,img5437,0.8545454545454545,0.7966101694915254,0.8245614035087718,0.8479173781866144,47,8,12
RGB-augment,img5443,0.8813559322033898,0.896551724137931,0.888888888888889,0.8726127479763037,52,7,6
RGB-augment,img5456,0.3181818181818182,0.35,0.3333333333333333,0.817792789837565,7,15,13
RGB-augment,img5463,0.9361702127659575,0.7857142857142857,0.854368932038835,0.8314750166011483,44,3,12
RGB-augment,img5467,0.98,0.9607843137254902,0.9702970297029702,0.8697347401466806,49,1,2
RGB-augment,img5470,0.9333333333333333,0.9767441860465116,0.9545454545454545,0.8592421424285451,42,3,1
RGB-augment,img5474,0.925,0.925,0.925,0.8536571931096094,37,3,3
RGB-augment,img5476,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.890164604092365,20,2,1
RGB-augment,img5489,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8943982500942539,8,3,3
RGB-augment,img5495,0.8,0.8,0.8000000000000002,0.8115376500006245,16,4,4
RGB-augment,img5499,0.9,0.8181818181818182,0.8571428571428572,0.8599324103837895,9,1,2
RGB-augment,img5510,0.8,0.6,0.6857142857142857,0.7898922576294197,12,3,8
RGB-augment,img5512,0.7924528301886793,0.7636363636363637,0.7777777777777778,0.8027009856988337,42,11,13
RGB-augment,img5513,0.7368421052631579,0.7636363636363637,0.7499999999999999,0.817291865561832,42,15,13
RGB-augment,img5521,0.9111111111111111,0.7592592592592593,0.8282828282828282,0.8531951775690741,41,4,13
RGB-augment,img5528,0.7857142857142857,1.0,0.88,0.8626768364932328,11,3,0
RGB-augment,img5529,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img5547,0.9393939393939394,0.96875,0.9538461538461539,0.8853688164130903,31,2,1
RGB-augment,img5548,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9008314917112253,37,1,1
RGB-augment,img5555,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.8657445314675734,16,2,1
