image,precision,recall,f1,mean_iou,true_pos,false_pos,false_neg,model
img5919,0.75,0.8571428571428571,0.7999999999999999,0.8652621859798405,6,2,1,RGB-augment
img592,0.8780487804878049,0.9,0.888888888888889,0.8185460185728141,36,5,4,RGB-augment
img5932,0.9555555555555556,0.9347826086956522,0.945054945054945,0.872193069153942,43,2,3,RGB-augment
img5943,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img595,1.0,1.0,1.0,0.8984431245191858,3,0,0,RGB-augment
img5953,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img5957,0.29411764705882354,0.7142857142857143,0.4166666666666667,0.8273982990723546,5,12,2,RGB-augment
img5964,0.6470588235294118,0.5945945945945946,0.619718309859155,0.8051075181672315,22,12,15,RGB-augment
img5965,0.7741935483870968,0.6857142857142857,0.7272727272727272,0.8374604012827488,24,7,11,RGB-augment
img5966,0.5454545454545454,0.6923076923076923,0.6101694915254238,0.7813721252149866,18,15,8,RGB-augment
img5973,0.8888888888888888,0.7619047619047619,0.8205128205128205,0.8434965294544777,16,2,5,RGB-augment
img5988,0.9230769230769231,0.8571428571428571,0.888888888888889,0.8298773449679785,12,1,2,RGB-augment
img599,0.0,0.0,0.0,0.0,0,2,7,RGB-augment
img6002,1.0,0.8571428571428571,0.923076923076923,0.8772061095730318,6,0,1,RGB-augment
img6006,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8495498344150423,11,1,1,RGB-augment
img6013,0.9545454545454546,0.8076923076923077,0.875,0.8077971647722958,21,1,5,RGB-augment
img6015,0.9333333333333333,1.0,0.9655172413793104,0.9001187054351439,28,2,0,RGB-augment
img603,0.2,1.0,0.33333333333333337,0.6949651409370665,1,4,0,RGB-augment
img6035,0.4,0.5,0.4444444444444445,0.8315867756887297,2,3,2,RGB-augment
img6045,0.782608695652174,0.782608695652174,0.782608695652174,0.8640735653450887,36,10,10,RGB-augment
img605,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img6055,0.0,0.0,0.0,0.0,0,3,1,RGB-augment
img6056,0.75,1.0,0.8571428571428571,0.8830429240430931,3,1,0,RGB-augment
img606,1.0,0.6666666666666666,0.8,0.7515696716293436,4,0,2,RGB-augment
img6062,0.9393939393939394,0.96875,0.9538461538461539,0.8878410036770058,31,2,1,RGB-augment
img607,0.8,0.8888888888888888,0.8421052631578948,0.8173626528957363,8,2,1,RGB-augment
img6077,0.8095238095238095,0.918918918918919,0.860759493670886,0.8118626055505678,34,8,3,RGB-augment
img6081,0.0,0.0,0.0,0.0,0,4,0,RGB-augment
img6083,0.6,1.0,0.7499999999999999,0.8487693082258708,3,2,0,RGB-augment
img6084,1.0,1.0,1.0,0.9305414702086333,4,0,0,RGB-augment
img6089,0.9230769230769231,0.9056603773584906,0.9142857142857143,0.8759835818427382,48,4,5,RGB-augment
img6092,0.9130434782608695,0.9545454545454546,0.9333333333333332,0.8549395342432321,42,4,2,RGB-augment
img6097,1.0,1.0,1.0,0.94512689387039,1,0,0,RGB-augment
img6103,0.9,0.9152542372881356,0.9075630252100839,0.8530304051852617,54,6,5,RGB-augment
img611,0.8235294117647058,0.875,0.8484848484848485,0.8279518430611705,14,3,2,RGB-augment
img6119,0.42857142857142855,1.0,0.6,0.7874962374251901,3,4,0,RGB-augment
img612,1.0,1.0,1.0,0.8183829236742215,5,0,0,RGB-augment
img6131,0.058823529411764705,0.09090909090909091,0.07142857142857142,0.8727499477625866,1,16,10,RGB-augment
img6146,0.9117647058823529,0.8732394366197183,0.8920863309352517,0.8404859288543134,62,6,9,RGB-augment
img6153,0.7567567567567568,0.7567567567567568,0.7567567567567567,0.8566216289328132,28,9,9,RGB-augment
img6160,0.3333333333333333,1.0,0.5,0.8181701131795607,2,4,0,RGB-augment
img6165,1.0,0.92,0.9583333333333334,0.8411737532421806,46,0,4,RGB-augment
img6168,0.9215686274509803,0.7966101694915254,0.8545454545454545,0.8130282676164952,47,4,12,RGB-augment
img618,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8466621636501889,25,2,2,RGB-augment
img6182,0.75,0.6923076923076923,0.7199999999999999,0.851856347260945,18,6,8,RGB-augment
img6189,0.5,0.2,0.28571428571428575,0.8390750051530035,1,1,4,RGB-augment
img6191,0.6,1.0,0.7499999999999999,0.7397506147174453,3,2,0,RGB-augment
img6208,0.0,0.0,0.0,0.0,0,4,1,RGB-augment
img6222,1.0,1.0,1.0,0.906051181578503,6,0,0,RGB-augment
img6223,1.0,1.0,1.0,0.8441996144996282,11,0,0,RGB-augment
img6225,0.75,0.875,0.8076923076923077,0.7869235400724276,21,7,3,RGB-augment
img6230,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.869303366235836,30,6,6,RGB-augment
img6233,0.8666666666666667,0.8297872340425532,0.8478260869565217,0.8691914263164188,39,6,8,RGB-augment
img6234,0.0,0.0,0.0,0.0,0,6,9,RGB-augment
img6239,0.6666666666666666,1.0,0.8,0.8633365700602589,2,1,0,RGB-augment
img6241,0.9454545454545454,0.896551724137931,0.920353982300885,0.862405856365773,52,3,6,RGB-augment
img6248,0.8775510204081632,0.9148936170212766,0.8958333333333333,0.8644517835663275,43,6,4,RGB-augment
img625,0.9375,0.8823529411764706,0.9090909090909091,0.8846260510877556,15,1,2,RGB-augment
img6251,0.92,0.8518518518518519,0.8846153846153846,0.8587667163932996,23,2,4,RGB-augment
img6259,0.9090909090909091,0.8695652173913043,0.888888888888889,0.8619060440735637,20,2,3,RGB-augment
img626,0.9375,0.8823529411764706,0.9090909090909091,0.8719345600176758,30,2,4,RGB-augment
img6266,0.5,0.6666666666666666,0.5714285714285715,0.8085368502068292,2,2,1,RGB-augment
img6276,0.6666666666666666,0.6153846153846154,0.64,0.7906716030695442,24,12,15,RGB-augment
img6293,0.0,0.0,0.0,0.0,0,3,1,RGB-augment
img630,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.8481844829236749,64,2,2,RGB-augment
img6302,0.975,0.9285714285714286,0.951219512195122,0.8645871778945392,39,1,3,RGB-augment
img6309,0.8297872340425532,0.8478260869565217,0.8387096774193549,0.8604914157590006,39,8,7,RGB-augment
img6311,0.9411764705882353,0.9142857142857143,0.9275362318840579,0.8426869978076648,32,2,3,RGB-augment
img6320,0.9607843137254902,0.9423076923076923,0.9514563106796117,0.8720289591344037,49,2,3,RGB-augment
img6325,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8694890573625595,34,5,5,RGB-augment
img6328,0.8717948717948718,0.9444444444444444,0.9066666666666667,0.8523243808481183,34,5,2,RGB-augment
img6329,0.96,0.8571428571428571,0.9056603773584904,0.8275815072287331,24,1,4,RGB-augment
img6346,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img6348,1.0,0.5,0.6666666666666666,0.6037649433146675,1,0,1,RGB-augment
img6353,0.0,0.0,0.0,0.0,0,0,1,RGB-augment
img6356,0.0,0.0,0.0,0.0,0,5,3,RGB-augment
img6358,0.5,0.25,0.3333333333333333,0.8213915901570431,1,1,3,RGB-augment
img6363,0.5,0.42857142857142855,0.4615384615384615,0.8277457776274518,3,3,4,RGB-augment
img6377,1.0,1.0,1.0,0.7745615875958073,6,0,0,RGB-augment
img6378,1.0,1.0,1.0,0.6461549171880645,1,0,0,RGB-augment
img6392,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img6396,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img6400,0.9230769230769231,0.7058823529411765,0.8000000000000002,0.8202146116112715,12,1,5,RGB-augment
img643,1.0,0.975609756097561,0.9876543209876543,0.8819124478964951,40,0,1,RGB-augment
img653,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8237789723980663,18,1,1,RGB-augment
img659,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7759156399112207,20,2,2,RGB-augment
img675,0.0,0.0,0.0,0.0,0,2,1,RGB-augment
img677,0.625,0.7142857142857143,0.6666666666666666,0.8533798900902066,10,6,4,RGB-augment
img686,1.0,0.9722222222222222,0.9859154929577464,0.8346251620121569,35,0,1,RGB-augment
img687,1.0,0.9375,0.967741935483871,0.8625345430827694,30,0,2,RGB-augment
img694,0.8787878787878788,0.7837837837837838,0.8285714285714285,0.8220080014219249,29,4,8,RGB-augment
img697,1.0,1.0,1.0,0.8630771578178937,55,0,0,RGB-augment
img718,0.7647058823529411,0.7222222222222222,0.7428571428571428,0.8144803157906135,13,4,5,RGB-augment
img753,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.8538564068854579,35,2,2,RGB-augment
img756,0.9444444444444444,1.0,0.9714285714285714,0.8981346792722761,17,1,0,RGB-augment
img772,0.0,0.0,0.0,0.0,0,4,0,RGB-augment
img781,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8153483157649172,12,2,2,RGB-augment
img793,0.851063829787234,0.9090909090909091,0.8791208791208791,0.8449803610328177,40,7,4,RGB-augment
img803,0.0,0.0,0.0,0.0,0,1,0,RGB-augment
img807,0.5,1.0,0.6666666666666666,0.9562300636794648,1,1,0,RGB-augment
img813,0.5,0.42857142857142855,0.4615384615384615,0.7242814623123993,3,3,4,RGB-augment
img820,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.8650436510255923,32,3,3,RGB-augment
img821,0.75,0.8571428571428571,0.7999999999999999,0.8479924620146606,18,6,3,RGB-augment
img826,0.95,0.8636363636363636,0.9047619047619048,0.8636809422245841,19,1,3,RGB-augment
img828,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img840,1.0,1.0,1.0,0.8601036497473099,16,0,0,RGB-augment
img846,0.7142857142857143,0.9090909090909091,0.8,0.8451886108941528,20,8,2,RGB-augment
img852,0.8571428571428571,0.6666666666666666,0.75,0.7417161560897337,6,1,3,RGB-augment
img854,1.0,1.0,1.0,0.873575914378524,7,0,0,RGB-augment
img869,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img879,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.7434546901227375,11,7,2,RGB-augment
img88,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.8320907563233486,10,4,8,RGB-augment
img884,0.9111111111111111,0.9534883720930233,0.9318181818181819,0.8569067431056362,41,4,2,RGB-augment
img892,0.8,0.8888888888888888,0.8421052631578948,0.8651150507788676,16,4,2,RGB-augment
img893,0.5,0.3684210526315789,0.4242424242424242,0.7411345675981172,7,7,12,RGB-augment
img894,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img896,0.9090909090909091,1.0,0.9523809523809523,0.8611915317878674,10,1,0,RGB-augment
img902,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img904,0.8260869565217391,0.95,0.8837209302325583,0.8415491084416304,19,4,1,RGB-augment
img911,0.9111111111111111,0.9318181818181818,0.9213483146067416,0.8664907802544897,41,4,3,RGB-augment
img913,0.9,0.9473684210526315,0.9230769230769231,0.8611484925359871,36,4,2,RGB-augment
img916,0.42857142857142855,0.5,0.4615384615384615,0.8826715828836039,3,4,3,RGB-augment
img917,0.9473684210526315,0.9,0.9230769230769231,0.8253332980095665,18,1,2,RGB-augment
img920,1.0,0.95,0.9743589743589743,0.8424605745950579,19,0,1,RGB-augment
img927,0.9117647058823529,0.8157894736842105,0.861111111111111,0.8096320185283803,31,3,7,RGB-augment
img935,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img951,0.9523809523809523,0.9302325581395349,0.9411764705882352,0.8738087023478668,40,2,3,RGB-augment
img957,0.95,0.8837209302325582,0.9156626506024096,0.8971763594342036,38,2,5,RGB-augment
img959,0.3125,0.625,0.4166666666666667,0.8618146624635117,5,11,3,RGB-augment
img960,0.25,0.3333333333333333,0.28571428571428575,0.5769731630778997,1,3,2,RGB-augment
img966,0.9193548387096774,0.9193548387096774,0.9193548387096774,0.8277066640836415,57,5,5,RGB-augment
img979,1.0,0.88,0.9361702127659575,0.8575985340816001,22,0,3,RGB-augment
img980,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8265602579994418,26,5,5,RGB-augment
img981,0.875,0.7,0.7777777777777777,0.8714120188518102,7,1,3,RGB-augment
img991,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.8547311438674822,19,3,2,RGB-augment
img994,0.9354838709677419,0.8529411764705882,0.8923076923076922,0.868077152186141,29,2,5,RGB-augment
